h,x,r,alpha,RMSE relative u,RMSE relative Iu
0.04,2.7,52.0,0.7,0.32305840556183724,1.7483539832786719
0.04,2.7,52.0,0.8,0.28134365460580857,1.8460773473736007
0.04,2.7,52.0,0.9,0.24697578248732258,1.921958205623382
0.04,2.7,52.0,1.0,0.23680231549901828,1.996689377852386
0.04,2.7,57.0,0.3,0.18896165475331234,1.2176864703713473
0.04,2.7,57.0,0.4,0.1538003740723547,1.310485347718427
0.04,2.7,57.0,0.5,0.28367334044766496,1.4169761452265013
0.04,2.7,57.0,0.6,0.3529777995757362,1.541974758686494
0.04,2.7,57.0,0.7,0.36037635808178264,1.672481806681397
0.04,2.7,57.0,0.8,0.32528812836020576,1.776964204659827
0.04,2.7,57.0,0.9,0.2815894244863688,1.8564939840226362
0.04,2.7,57.0,1.0,0.25350499847683766,1.9341616424218677
0.04,2.7,62.0,0.3,0.20529064645942754,1.2303252391642452
0.04,2.7,62.0,0.4,0.14216279212653146,1.3172879207637025
0.04,2.7,62.0,0.5,0.27421304230258603,1.4175373978823502
0.04,2.7,62.0,0.6,0.356301179469067,1.5360441179341746
0.04,2.7,62.0,0.7,0.3826180967253442,1.6631778625563216
0.04,2.7,62.0,0.8,0.3566420272069632,1.7689296287936103
0.04,2.7,62.0,0.9,0.3113749548412505,1.8487736234294114
0.04,2.7,62.0,1.0,0.2742127308886377,1.9246938507780296
0.04,3.0,37.0,0.3,0.21248508294184298,1.4001711956792826
0.04,3.0,37.0,0.4,0.11208510434296792,1.4991470994169886
0.04,3.0,37.0,0.5,0.19410791842562786,1.6152883215252412
0.04,3.0,37.0,0.6,0.2008790590208192,1.741385023008605
0.04,3.0,37.0,0.7,0.16551031465945665,1.8573849261629467
0.04,3.0,37.0,0.8,0.16184522062073875,1.9444691058618357
0.04,3.0,37.0,0.9,0.19898184202502933,2.014498496888535
0.04,3.0,37.0,1.0,0.26062938839022415,2.081124593329937
0.04,3.0,42.0,0.3,0.22993712209488038,1.4182191058657125
0.04,3.0,42.0,0.4,0.11017441330952879,1.512128517870483
0.04,3.0,42.0,0.5,0.20269516828447548,1.6209929639793372
0.04,3.0,42.0,0.6,0.23171145349830577,1.742615103938358
0.04,3.0,42.0,0.7,0.1997925239332119,1.859050833688174
0.04,3.0,42.0,0.8,0.1735094880779336,1.9472432064477867
0.04,3.0,42.0,0.9,0.18399968296569358,2.0165204422136287
0.04,3.0,42.0,1.0,0.22776788815651297,2.0856928767267515
0.04,3.0,47.0,0.3,0.2123358123504663,1.4161136234383054
0.04,3.0,47.0,0.4,0.1149015404236785,1.505591734031963
0.04,3.0,47.0,0.5,0.2215249703871812,1.608855428681192
0.04,3.0,47.0,0.6,0.26626241472284184,1.7268877265713205
0.04,3.0,47.0,0.7,0.24753093327617767,1.8441216050414257
0.04,3.0,47.0,0.8,0.21030679067224348,1.9345120030740948
0.04,3.0,47.0,0.9,0.19541511237204323,2.0039749326518406
0.04,3.0,47.0,1.0,0.21454452857492992,2.075712898520566
0.04,3.0,52.0,0.3,0.22220867870863847,1.356511326780935
0.04,3.0,52.0,0.4,0.1176204585002056,1.4437311036220457
0.04,3.0,52.0,0.5,0.23059708721148078,1.545183543878367
0.04,3.0,52.0,0.6,0.2927677203309873,1.6631430748141611
0.04,3.0,52.0,0.7,0.2884129402068982,1.7840071834633753
0.04,3.0,52.0,0.8,0.24898802530411893,1.879689063769655
0.04,3.0,52.0,0.9,0.2191825032764863,1.951912121515298
0.04,3.0,52.0,1.0,0.21586539996581058,2.0265959679440795
0.04,3.0,57.0,0.3,0.22841229913862124,1.2826431714326543
0.04,3.0,57.0,0.4,0.11354110272908097,1.3678092784152578
0.04,3.0,57.0,0.5,0.23361557101475955,1.468279217387574
0.04,3.0,57.0,0.6,0.30830198497051076,1.5865911379918844
0.04,3.0,57.0,0.7,0.3223345124288677,1.7110486808731518
0.04,3.0,57.0,0.8,0.2901099772189922,1.8128746292755265
0.04,3.0,57.0,0.9,0.24936585573410608,1.8889300151280093
0.04,3.0,57.0,1.0,0.22687404315278273,1.9651020619047879
0.04,3.0,62.0,0.3,0.24901894740045116,1.2892086007864567
0.04,3.0,62.0,0.4,0.11032718649849747,1.369061722949005
0.04,3.0,62.0,0.5,0.226928445516971,1.4639037352242328
0.04,3.0,62.0,0.6,0.31265735523792604,1.5764717455468764
0.04,3.0,62.0,0.7,0.3481008604406411,1.6976813164231594
0.04,3.0,62.0,0.8,0.32388769782507243,1.800631918285218
0.04,3.0,62.0,0.9,0.2811799311043767,1.8775905187276918
0.04,3.0,62.0,1.0,0.24810036581410408,1.9508850830269253
0.04,3.3,37.0,0.3,0.25726290619442593,1.4527748991474096
0.04,3.3,37.0,0.4,0.0972009749072574,1.5461363545388842
0.04,3.3,37.0,0.5,0.15652294145031018,1.656095496715203
0.04,3.3,37.0,0.6,0.16797479048660044,1.7768910512666458
0.04,3.3,37.0,0.7,0.13882652099661386,1.8894556424302837
0.04,3.3,37.0,0.8,0.1464325958902235,1.9744803936354158
0.04,3.3,37.0,0.9,0.19286936011932349,2.0420557385474756
0.04,3.3,37.0,1.0,0.25861877597803856,2.107285366819547
0.04,3.3,42.0,0.3,0.2749881875628408,1.4709045614344358
0.04,3.3,42.0,0.4,0.10311437656134836,1.5595469239073763
0.04,3.3,42.0,0.5,0.16603216676668991,1.6625892702602647
0.04,3.3,42.0,0.6,0.19918477968804463,1.7788207092715755
0.04,3.3,42.0,0.7,0.17113256476047642,1.8915132519466105
0.04,3.3,42.0,0.8,0.15231164276998568,1.9775852612117142
0.04,3.3,42.0,0.9,0.1713305260062138,2.0444319425770234
0.04,3.3,42.0,1.0,0.22170550955718454,2.1118760805949455
0.04,3.3,47.0,0.3,0.25164464294305233,1.468941648168128
0.04,3.3,47.0,0.4,0.09762092260476854,1.5533435332179515
0.04,3.3,47.0,0.5,0.18440299178731495,1.6509584629539567
0.04,3.3,47.0,0.6,0.23278789783412204,1.7635740214773614
0.04,3.3,47.0,0.7,0.21807272951171452,1.8768904136080182
0.04,3.3,47.0,0.8,0.18533998097553192,1.9650874827501696
0.04,3.3,47.0,0.9,0.17643546266861274,2.032075822331039
0.04,3.3,47.0,1.0,0.20331393550349378,2.1016340311410526
0.04,3.3,52.0,0.3,0.2659872378667645,1.4109783622177687
0.04,3.3,52.0,0.4,0.10379014369310989,1.4930318723128209
0.04,3.3,52.0,0.5,0.19224105477048256,1.5886398889916593
0.04,3.3,52.0,0.6,0.25802369689537386,1.7009420702070275
0.04,3.3,52.0,0.7,0.2577680292148555,1.817569200054072
0.04,3.3,52.0,0.8,0.22291618685248243,1.9108196533467654
0.04,3.3,52.0,0.9,0.1962040731320387,1.9804721107152292
0.04,3.3,52.0,1.0,0.1993253435555495,2.0525610022968257
0.04,3.3,57.0,0.3,0.27312204260491174,1.338565711686543
0.04,3.3,57.0,0.4,0.09956823121361373,1.4184791299103858
0.04,3.3,57.0,0.5,0.19326088499606878,1.5128795914879505
0.04,3.3,57.0,0.6,0.27141742394921936,1.6252503126131645
0.04,3.3,57.0,0.7,0.29050617416103297,1.745032631074129
0.04,3.3,57.0,0.8,0.2623903838040686,1.8440558317030729
0.04,3.3,57.0,0.9,0.22404869736860203,1.917526422003942
0.04,3.3,57.0,1.0,0.20650498096116116,1.9909350867656246
0.04,3.3,62.0,0.3,0.2956322902574851,1.3429687423225254
0.04,3.3,62.0,0.4,0.10587360202166844,1.4179425468002977
0.04,3.3,62.0,0.5,0.18807946844459464,1.5071004599320075
0.04,3.3,62.0,0.6,0.2758858406447189,1.6139571086762132
0.04,3.3,62.0,0.7,0.31638840943222746,1.7303524357223474
0.04,3.3,62.0,0.8,0.29722905476039857,1.8302631533736868
0.04,3.3,62.0,0.9,0.2558747839214921,1.9048526039523817
0.04,3.3,62.0,1.0,0.2263373324019705,1.9755908390192831
0.04,3.6,37.0,0.3,0.304182552055803,1.4926188271622836
0.04,3.6,37.0,0.4,0.11170294158149185,1.5822944388777962
0.04,3.6,37.0,0.5,0.13353659715515848,1.6852359978284857
0.04,3.6,37.0,0.6,0.14707000295585043,1.8016361229207005
0.04,3.6,37.0,0.7,0.12354981514693798,1.9119580285509294
0.04,3.6,37.0,0.8,0.1388336542244531,1.9944313118499966
0.04,3.6,37.0,0.9,0.19033285861238736,2.061502485462674
0.04,3.6,37.0,1.0,0.25888182579926733,2.1200671609240263
0.04,3.6,42.0,0.3,0.3196615545965374,1.5173694590774571
0.04,3.6,42.0,0.4,0.1179452592775183,1.602181861826158
0.04,3.6,42.0,0.5,0.13922395136581442,1.6981937206399342
0.04,3.6,42.0,0.6,0.17229679251425462,1.8096000440682
0.04,3.6,42.0,0.7,0.14927061765433253,1.919322210564505
0.04,3.6,42.0,0.8,0.1368990098160759,2.0023449453652002
0.04,3.6,42.0,0.9,0.1638608848094841,2.06843750112305
0.04,3.6,42.0,1.0,0.21958006308408204,2.1288491584000546
0.04,3.6,47.0,0.3,0.308271731150948,1.520310321775917
0.04,3.6,47.0,0.4,0.11170486608612229,1.6007256051792735
0.04,3.6,47.0,0.5,0.15245952186339987,1.6912556412557023
0.04,3.6,47.0,0.6,0.2018928182825048,1.7986811439268444
0.04,3.6,47.0,0.7,0.1919205373327626,1.9084869112518315
0.04,3.6,47.0,0.8,0.16409883343322446,1.993171349088793
0.04,3.6,47.0,0.9,0.16148977749608528,2.0589377397417477
0.04,3.6,47.0,1.0,0.19588931044514496,2.1217272696905445
0.04,3.6,52.0,0.3,0.31044294355546487,1.458751316784018
0.04,3.6,52.0,0.4,0.11286998387343904,1.5370305644812323
0.04,3.6,52.0,0.5,0.16264838542834278,1.625736210617707
0.04,3.6,52.0,0.6,0.22832758007679563,1.732786638330332
0.04,3.6,52.0,0.7,0.23185390450301452,1.8459167646035326
0.04,3.6,52.0,0.8,0.20107672274444438,1.9356591892587258
0.04,3.6,52.0,0.9,0.17817252756555044,2.0037852546735784
0.04,3.6,52.0,1.0,0.18713497537102922,2.0701601168099364
0.04,3.6,57.0,0.3,0.3196145585756519,1.3805618609843275
0.04,3.6,57.0,0.4,0.11445237191242802,1.4572561273479578
0.04,3.6,57.0,0.5,0.16627201504447686,1.5451034781131323
0.04,3.6,57.0,0.6,0.2448741536146052,1.6521181377323575
0.04,3.6,57.0,0.7,0.26707244080230036,1.7685196807546888
0.04,3.6,57.0,0.8,0.24307256062357932,1.8643059934183173
0.04,3.6,57.0,0.9,0.20740670679366144,1.9360240575431586
0.04,3.6,57.0,1.0,0.1933147819294671,2.0052274579499514
0.04,3.6,62.0,0.3,0.339984777910401,1.3899866679183253
0.04,3.6,62.0,0.4,0.12303778942876635,1.4623374437411196
0.04,3.6,62.0,0.5,0.15842788334686492,1.5452784931664458
0.04,3.6,62.0,0.6,0.24603009894741856,1.6462161674964788
0.04,3.6,62.0,0.7,0.28812988211156404,1.7586248094523262
0.04,3.6,62.0,0.8,0.2740744050014122,1.855107292948934
0.04,3.6,62.0,0.9,0.23525812890441414,1.927371604841993
0.04,3.6,62.0,1.0,0.2086654310930195,1.995102927327079
0.04,3.9,37.0,0.3,0.33913137926767983,1.4861921032580256
0.04,3.9,37.0,0.4,0.12761858487514316,1.5718971777438835
0.04,3.9,37.0,0.5,0.09249433329135791,1.6701876901507269
0.04,3.9,37.0,0.6,0.10618334129909891,1.7851819756470915
0.04,3.9,37.0,0.7,0.09428581324180578,1.8978217146767462
0.04,3.9,37.0,0.8,0.12940469302138147,1.9821937561450464
0.04,3.9,37.0,0.9,0.1896926506857071,2.0488617297469176
0.04,3.9,37.0,1.0,0.25765798823531966,2.107156314761523
0.04,3.9,42.0,0.3,0.3490433302211126,1.512823970473924
0.04,3.9,42.0,0.4,0.13935911109628235,1.5938676286475335
0.04,3.9,42.0,0.5,0.11027874825786714,1.6853293480804925
0.04,3.9,42.0,0.6,0.14575036564870922,1.7950956330981904
0.04,3.9,42.0,0.7,0.12307042782399413,1.906789034347597
0.04,3.9,42.0,0.8,0.12193793552279601,1.9914258595882817
0.04,3.9,42.0,0.9,0.15742190453565205,2.05689611374857
0.04,3.9,42.0,1.0,0.217745933419529,2.1164807764237725
0.04,3.9,47.0,0.3,0.31021818799672823,1.5162208774966588
0.04,3.9,47.0,0.4,0.10650678207749045,1.5931827662769396
0.04,3.9,47.0,0.5,0.11651966502786332,1.6793242478096697
0.04,3.9,47.0,0.6,0.16741741374414632,1.7850713369045241
0.04,3.9,47.0,0.7,0.15839170308384232,1.8966977776581382
0.04,3.9,47.0,0.8,0.13644833894776986,1.9828398954581008
0.04,3.9,47.0,0.9,0.14520840058770712,2.047940540229482
0.04,3.9,47.0,1.0,0.1889398783156332,2.109448465272305
0.04,3.9,52.0,0.3,0.33755947927021385,1.4546699961395244
0.04,3.9,52.0,0.4,0.12745699679062403,1.5296249380958045
0.04,3.9,52.0,0.5,0.12812550953527968,1.6138993240107264
0.04,3.9,52.0,0.6,0.19806032451601252,1.719282425470058
0.04,3.9,52.0,0.7,0.20129047677738227,1.8342626472441093
0.04,3.9,52.0,0.8,0.17522559024331272,1.9254632184620826
0.04,3.9,52.0,0.9,0.15673301522412195,1.9931099504864165
0.04,3.9,52.0,1.0,0.17392153269314028,2.0580440021471254
0.04,3.9,57.0,0.3,0.3471219527993128,1.3776209633571272
0.04,3.9,57.0,0.4,0.12544380820690768,1.4509008943183976
0.04,3.9,57.0,0.5,0.12176273229617811,1.534140487482798
0.04,3.9,57.0,0.6,0.20043065870785284,1.6394661558439747
0.04,3.9,57.0,0.7,0.22633758880783697,1.7577018302430192
0.04,3.9,57.0,0.8,0.2068976863059933,1.8549476538782257
0.04,3.9,57.0,0.9,0.17577150940863412,1.9265320788190168
0.04,3.9,57.0,1.0,0.16944145720786488,1.9944770341485338
0.04,3.9,62.0,0.3,0.3686266046787115,1.3899531626288129
0.04,3.9,62.0,0.4,0.1448009945758401,1.4588420355206184
0.04,3.9,62.0,0.5,0.12606701119609362,1.5372698636491953
0.04,3.9,62.0,0.6,0.21349873819644502,1.6365553421330288
0.04,3.9,62.0,0.7,0.2571433410300652,1.7505118100568957
0.04,3.9,62.0,0.8,0.24754756988520912,1.8482519341389048
0.04,3.9,62.0,0.9,0.21030010813110486,1.920702583841051
0.04,3.9,62.0,1.0,0.1874540557629374,1.987562603263544
0.06,0.3,37.0,0.3,1.0219116160442077,1.0739922038044085
0.06,0.3,37.0,0.4,1.0757850158113103,1.0536888839200766
0.06,0.3,37.0,0.5,1.0643897110536633,1.1263089052021307
0.06,0.3,37.0,0.6,0.996068135669092,1.2582140888553104
0.06,0.3,37.0,0.7,0.8961601170686605,1.4011700009782206
0.06,0.3,37.0,0.8,0.7982090371806829,1.5172017274172973
0.06,0.3,37.0,0.9,0.7165422170806012,1.6185193128886821
0.06,0.3,37.0,1.0,0.6510245310921773,1.7046202114506555
0.06,0.3,42.0,0.3,0.9936332172673057,1.1024766303989406
0.06,0.3,42.0,0.4,1.0548730587106456,1.0593994179268782
0.06,0.3,42.0,0.5,1.062707256508931,1.1067078918481557
0.06,0.3,42.0,0.6,1.0184472510923648,1.222126872831775
0.06,0.3,42.0,0.7,0.9363838781473047,1.3639530468592993
0.06,0.3,42.0,0.8,0.8430859761841872,1.4822833121520766
0.06,0.3,42.0,0.9,0.7563164116731984,1.585565465556807
0.06,0.3,42.0,1.0,0.6824123103053866,1.67249543238173
0.06,0.3,47.0,0.3,0.9748162513427552,1.091526338556923
0.06,0.3,47.0,0.4,1.0446835937110843,1.037206196058453
0.06,0.3,47.0,0.5,1.0648430128821704,1.0727075692789554
0.06,0.3,47.0,0.6,1.0383190363741308,1.1799614508866616
0.06,0.3,47.0,0.7,0.9746893713973409,1.3205826803989338
0.06,0.3,47.0,0.8,0.8913305317693226,1.4451828050952162
0.06,0.3,47.0,0.9,0.8043788269063907,1.5515732272980631
0.06,0.3,47.0,1.0,0.7238887898215095,1.6404303476579147
0.06,0.3,52.0,0.3,0.9771306257754135,1.0959716701387046
0.06,0.3,52.0,0.4,1.044571954677551,1.0308934808195411
0.06,0.3,52.0,0.5,1.0668868564236444,1.0527801072088716
0.06,0.3,52.0,0.6,1.0487969572342493,1.1469474784612175
0.06,0.3,52.0,0.7,0.9988687762907443,1.2828387692798926
0.06,0.3,52.0,0.8,0.9259265165935899,1.4087969162522658
0.06,0.3,52.0,0.9,0.8422566174088774,1.5183510863378817
0.06,0.3,52.0,1.0,0.7590607897186674,1.6092919084806292
0.06,0.3,57.0,0.3,0.9683877421003895,1.115369376314443
0.06,0.3,57.0,0.4,1.0354533231126453,1.0346105891020203
0.06,0.3,57.0,0.5,1.0601251338131732,1.0380478942597688
0.06,0.3,57.0,0.6,1.051431619572241,1.114626403734321
0.06,0.3,57.0,0.7,1.0159728970084079,1.2375963642640413
0.06,0.3,57.0,0.8,0.9557646503068329,1.360166555385813
0.06,0.3,57.0,0.9,0.8787384689423158,1.469250368228134
0.06,0.3,57.0,1.0,0.7961661209493204,1.5610836354381934
0.06,0.3,62.0,0.3,0.954169431196375,1.1601602841365968
0.06,0.3,62.0,0.4,1.0268761792748293,1.06709854119442
0.06,0.3,62.0,0.5,1.0560336998230764,1.0541020978314366
0.06,0.3,62.0,0.6,1.0547065312006407,1.1105720350300794
0.06,0.3,62.0,0.7,1.0309378988034341,1.2163864681350658
0.06,0.3,62.0,0.8,0.9812607031875377,1.3287824749766837
0.06,0.3,62.0,0.9,0.9115760609757353,1.4344271431830986
0.06,0.3,62.0,1.0,0.832165344979967,1.5250967131316058
0.06,0.6,37.0,0.3,0.7240305783838337,0.46395566876588495
0.06,0.6,37.0,0.4,0.8574861946046278,0.6775044519374313
0.06,0.6,37.0,0.5,0.8925855716751975,0.9002435083131566
0.06,0.6,37.0,0.6,0.8648122270063942,1.1206761429611782
0.06,0.6,37.0,0.7,0.7987822806602993,1.3137576127396942
0.06,0.6,37.0,0.8,0.7160833711654467,1.4576036865927924
0.06,0.6,37.0,0.9,0.6370889207896611,1.5748933502921278
0.06,0.6,37.0,1.0,0.5773707364722501,1.6716413602963451
0.06,0.6,42.0,0.3,0.7099953144356834,0.4618714094886621
0.06,0.6,42.0,0.4,0.8514716418852645,0.6430355278605917
0.06,0.6,42.0,0.5,0.8996903383308006,0.8455934381859496
0.06,0.6,42.0,0.6,0.8886176977999256,1.0583714897644902
0.06,0.6,42.0,0.7,0.839574408390132,1.2573110509642003
0.06,0.6,42.0,0.8,0.7686568300841884,1.4086396049491383
0.06,0.6,42.0,0.9,0.6900693394449982,1.531670600157853
0.06,0.6,42.0,1.0,0.6172770691428202,1.6322984889082996
0.06,0.6,47.0,0.3,0.6968058229211747,0.4424310139565693
0.06,0.6,47.0,0.4,0.8444666654708826,0.6072586698195388
0.06,0.6,47.0,0.5,0.9041412636179202,0.7989119855839764
0.06,0.6,47.0,0.6,0.9083198830190591,1.0063076047614075
0.06,0.6,47.0,0.7,0.8754825102963212,1.2067096843400122
0.06,0.6,47.0,0.8,0.8172779390694578,1.3662514998258382
0.06,0.6,47.0,0.9,0.7425116849951441,1.493703973459206
0.06,0.6,47.0,1.0,0.6606762546569084,1.596651614151728
0.06,0.6,52.0,0.3,0.6823710161556116,0.44637310649972745
0.06,0.6,52.0,0.4,0.8343070700449872,0.5899292274936329
0.06,0.6,52.0,0.5,0.9033285645462938,0.7679001108510103
0.06,0.6,52.0,0.6,0.9206324359350744,0.9650803885179985
0.06,0.6,52.0,0.7,0.9024092131260103,1.162965827765691
0.06,0.6,52.0,0.8,0.8569248221541557,1.3251267217733553
0.06,0.6,52.0,0.9,0.7887565067423519,1.4562066374249871
0.06,0.6,52.0,1.0,0.7031806077449387,1.561109958038723
0.06,0.6,57.0,0.3,0.6641387841022155,0.4638708602979458
0.06,0.6,57.0,0.4,0.818991625533808,0.5802365068485773
0.06,0.6,57.0,0.5,0.8955096762379556,0.7395495868529047
0.06,0.6,57.0,0.6,0.9238924947931878,0.922547356814948
0.06,0.6,57.0,0.7,0.9186574369390844,1.1108402891483358
0.06,0.6,57.0,0.8,0.8857054228347941,1.2714495693065704
0.06,0.6,57.0,0.9,0.8266356081256152,1.4024333586771252
0.06,0.6,57.0,1.0,0.7431598835075128,1.508151964404493
0.06,0.6,62.0,0.3,0.6406194905359026,0.48530887271698514
0.06,0.6,62.0,0.4,0.7979678687245301,0.5776618615745979
0.06,0.6,62.0,0.5,0.8809161268119527,0.7205376039286866
0.06,0.6,62.0,0.6,0.9189978788993551,0.8889455253800267
0.06,0.6,62.0,0.7,0.925668805287201,1.0666192252927718
0.06,0.6,62.0,0.8,0.9053701798021494,1.2229636931338408
0.06,0.6,62.0,0.9,0.8578594182598466,1.3548953432310171
0.06,0.6,62.0,1.0,0.7822966942983771,1.463407011950028
0.06,0.9,37.0,0.3,0.5228580609119827,0.34275927110056653
0.06,0.9,37.0,0.4,0.6975075444963734,0.6036972471963372
0.06,0.9,37.0,0.5,0.763841499098105,0.8411595125179416
0.06,0.9,37.0,0.6,0.7571067566846627,1.0745523911795385
0.06,0.9,37.0,0.7,0.704413372609504,1.27834685927779
0.06,0.9,37.0,0.8,0.6309588926374137,1.4274910109527414
0.06,0.9,37.0,0.9,0.5607263723783761,1.5437761310447748
0.06,0.9,37.0,1.0,0.5106603902782038,1.6482254282428908
0.06,0.9,42.0,0.3,0.5093603085529717,0.3238038638593763
0.06,0.9,42.0,0.4,0.6933118895498693,0.5720557607442349
0.06,0.9,42.0,0.5,0.7731958040587286,0.7977367975107854
0.06,0.9,42.0,0.6,0.7828889241959824,1.0267999609184426
0.06,0.9,42.0,0.7,0.7467843576590381,1.2360480464683485
0.06,0.9,42.0,0.8,0.6851826755896429,1.3944243863612575
0.06,0.9,42.0,0.9,0.6161990210100649,1.516477798592065
0.06,0.9,42.0,1.0,0.5546481351339433,1.62147204161149
0.06,0.9,47.0,0.3,0.4949872232676215,0.3078876462958143
0.06,0.9,47.0,0.4,0.6864412950926695,0.5471606570494938
0.06,0.9,47.0,0.5,0.7785618379835695,0.7636014876468113
0.06,0.9,47.0,0.6,0.8037521242339352,0.9869975626314139
0.06,0.9,47.0,0.7,0.7839330684368022,1.1989323003268118
0.06,0.9,47.0,0.8,0.7353305981599294,1.3658796238154218
0.06,0.9,47.0,0.9,0.6708877216222968,1.4946538982120494
0.06,0.9,47.0,1.0,0.6015564890807918,1.6011219297857238
0.06,0.9,52.0,0.3,0.47912351361348154,0.27182616524238556
0.06,0.9,52.0,0.4,0.6758592297509562,0.502440369764333
0.06,0.9,52.0,0.5,0.7782730302171463,0.7117826161271091
0.06,0.9,52.0,0.6,0.8172790952140748,0.9285925621386094
0.06,0.9,52.0,0.7,0.8126052070950136,1.1396700344081852
0.06,0.9,52.0,0.8,0.7771753909386618,1.3123264166076007
0.06,0.9,52.0,0.9,0.7196955076546733,1.447140988118326
0.06,0.9,52.0,1.0,0.646978307470434,1.5560856522402051
0.06,0.9,57.0,0.3,0.46071226692796025,0.2596294351905076
0.06,0.9,57.0,0.4,0.6605897717828458,0.4643458119885644
0.06,0.9,57.0,0.5,0.7712301037429649,0.6613885965432847
0.06,0.9,57.0,0.6,0.8221398744505479,0.8665782820913539
0.06,0.9,57.0,0.7,0.8311854963046712,1.070268794032953
0.06,0.9,57.0,0.8,0.8087194283805731,1.2428536172557614
0.06,0.9,57.0,0.9,0.7602107893643321,1.380708575161291
0.06,0.9,57.0,1.0,0.6888548208814887,1.4922482874799066
0.06,0.9,62.0,0.3,0.4395574451435283,0.2507433325715431
0.06,0.9,62.0,0.4,0.6409510340934048,0.4495057296908713
0.06,0.9,62.0,0.5,0.7580803698492338,0.6390502376083379
0.06,0.9,62.0,0.6,0.8192077278552312,0.8321891316252031
0.06,0.9,62.0,0.7,0.8407113759191132,1.02438242375011
0.06,0.9,62.0,0.8,0.8310439905662564,1.191957723956749
0.06,0.9,62.0,0.9,0.7933785277656734,1.329763561004318
0.06,0.9,62.0,1.0,0.7281532502105598,1.4437815947089538
0.06,1.2,37.0,0.3,0.36739013489038364,0.5332531196873431
0.06,1.2,37.0,0.4,0.5673550257247264,0.7513712561773211
0.06,1.2,37.0,0.5,0.6569244724139921,0.9676599573842506
0.06,1.2,37.0,0.6,0.6671771111772157,1.179389518027037
0.06,1.2,37.0,0.7,0.625481346343885,1.3662160510202361
0.06,1.2,37.0,0.8,0.559028360528507,1.5057058777570804
0.06,1.2,37.0,0.9,0.49514411699005095,1.6178613965574287
0.06,1.2,37.0,1.0,0.45330172105817373,1.7099073961487827
0.06,1.2,42.0,0.3,0.3537345457027297,0.47702804201193405
0.06,1.2,42.0,0.4,0.5629308098311155,0.6863345954703596
0.06,1.2,42.0,0.5,0.6663578055743972,0.8931914921469687
0.06,1.2,42.0,0.6,0.6932758194236522,1.1022069860154138
0.06,1.2,42.0,0.7,0.668384141964464,1.2968784898313264
0.06,1.2,42.0,0.8,0.6139923310634494,1.4455277971734077
0.06,1.2,42.0,0.9,0.5513998360127091,1.5648522321234108
0.06,1.2,42.0,1.0,0.4983378180685858,1.661851707686831
0.06,1.2,47.0,0.3,0.3392719755529375,0.4240907806762479
0.06,1.2,47.0,0.4,0.5557037904936906,0.6319798341517752
0.06,1.2,47.0,0.5,0.6716138750328724,0.8351774394307383
0.06,1.2,47.0,0.6,0.7143046978410924,1.0418877137563831
0.06,1.2,47.0,0.7,0.7060018331440242,1.2391568342202435
0.06,1.2,47.0,0.8,0.6649573428524121,1.3965407771882994
0.06,1.2,47.0,0.9,0.6072111162332618,1.5211935340477405
0.06,1.2,47.0,1.0,0.5467786498434072,1.621185580766855
0.06,1.2,52.0,0.3,0.32374376998157667,0.3825894144392022
0.06,1.2,52.0,0.4,0.5449896817827018,0.5834088641096985
0.06,1.2,52.0,0.5,0.6713855800472357,0.7809108993133662
0.06,1.2,52.0,0.6,0.7282226124795244,0.9830837953603682
0.06,1.2,52.0,0.7,0.7354589593915265,1.18090308495394
0.06,1.2,52.0,0.8,0.70800439671097,1.342582916784443
0.06,1.2,52.0,0.9,0.6575517487031006,1.4720849562828209
0.06,1.2,52.0,1.0,0.5939962538520759,1.5748591998998114
0.06,1.2,57.0,0.3,0.30608589869058017,0.33567005763401375
0.06,1.2,57.0,0.4,0.5297335264090478,0.5358947766586487
