h,x,r,alpha,RMSE relative u,RMSE u,RMSE relative Iu,RMSE Iu
0.08,9.0,52.0,0.2,0.7874729079946605,0.5215891347459803,1.4748190522756877,0.3567081576700739
0.08,9.0,52.0,0.3,0.7790791547039532,0.503802214532311,1.6077715349550195,0.38991470410362195
0.08,9.0,52.0,0.4,0.6559088828407896,0.42364138340893687,1.6690145688801405,0.404705386654854
0.08,9.0,52.0,0.5,0.5352449833034633,0.34438652022524036,1.7221087201929062,0.41709871801265364
0.08,9.0,52.0,0.6,0.427690063826665,0.27368111820478863,1.7760737615855453,0.428961064365065
0.08,9.0,52.0,0.7,0.31844068704830636,0.20188173930084236,1.8317567603163245,0.4407407867366874
0.08,9.0,52.0,0.8,0.19987522937925806,0.12519633992090248,1.8814862229091696,0.45134536853525625
0.08,9.0,62.0,0.1,0.7592057063148822,0.5161226969135114,1.1062682179708136,0.2661631218630319
0.08,9.0,62.0,0.2,0.8014066580526981,0.5311417644629115,1.3147584532429792,0.3185543281614512
0.08,9.0,62.0,0.3,0.7838505772384791,0.5067718414988642,1.432951186608827,0.34837994459530697
0.08,9.0,62.0,0.4,0.6357267115713627,0.4096173280702815,1.4852999307155181,0.3613076609154584
0.08,9.0,62.0,0.5,0.48567071115328186,0.3106767781460989,1.5300729768572454,0.3719626933447313
0.08,9.0,62.0,0.6,0.3522554009453113,0.22301252435841332,1.5740953717890678,0.3818062979763625
0.08,9.0,62.0,0.7,0.232475909938934,0.1452480697795106,1.6200333596607903,0.39156051489075167
0.08,9.0,62.0,0.8,0.13069882562575605,0.08363966169471276,1.6648786502865158,0.40096597515784005
0.08,9.0,72.0,0.1,0.7493480118384526,0.5093786052253194,0.9876037714098274,0.2383450440956194
0.08,9.0,72.0,0.2,0.7730929731413978,0.5120918262430048,1.172501923700399,0.2851072386083
0.08,9.0,72.0,0.3,0.7245578167728821,0.46745370317522617,1.2742241185583514,0.3110514620775895
0.08,9.0,72.0,0.4,0.5547177403868019,0.35600099370741356,1.315657993873531,0.3214550690865883
0.08,9.0,72.0,0.5,0.3880779670764157,0.2464428063920654,1.351396609374741,0.32996282402583643
0.08,9.0,72.0,0.6,0.23790973419524875,0.148875051714283,1.3862587076550046,0.3376766501497363
0.08,9.0,72.0,0.7,0.12400540185563445,0.08054899668149874,1.4236614237396714,0.3454679255553605
0.08,9.0,72.0,0.8,0.1218173675169833,0.09158465986830946,1.4601676782589468,0.35294672698201474
0.08,9.0,82.0,0.1,0.7604560140879716,0.5169273125452415,0.9728963177916666,0.23519555964880637
0.08,9.0,82.0,0.2,0.7871303567169682,0.5212468859599567,1.1475521627655627,0.2795484134702035
0.08,9.0,82.0,0.3,0.7407112829287636,0.47769059125089797,1.2425093379506273,0.30381054553971315
